PLN-MM/YY,Sales_Doc.,Item,V,Loaded_line,New_Plan,Sold_to_party,Country_Key,Destination,Material,CUST_THICKNESS,CUST_WIDTH,KS_GRADE01,ZINC01,Remain_GRF,Destination,Creation,CBE$,BM$
202502,30096533,40,3009653340,CR,2025 Feb,L0163,Egypt,Local,CRCF,1.2,1250,DC03,,120,Corporate,,1910,246
202412,35006347,10,3500634710,GI,2025 Feb,E0211,Saudi Arabia,Export,GCCF,0.4,1220,DX51D,120,23.08,Middle East,CIF,2430,2430
202411,30092577,100,30092577100,GI,2025 Feb,L0218,Egypt,Local,GCRF,0.35,90,DX51D,40,44.54,High Tech industries,CPT,2450,784
202501,35006363,20,3500636320,CR,2025 Feb,E0118,Slovenia,Export,CRRF,0.35,55.8,DC04,,38.07,Europe,CIF,3370,3370
202409,30090505,50,3009050550,PP,2025 Feb,L0073,Egypt,Local,PYNF,0.4,725,DX51D,60,5.67,Large Corporate,CPT,2490,1015
202502,35006453,10,3500645310,GI,2025 Feb,E0046,Kenya,Export,GCCF,0.8,1219,DX51D,120,15,Africa,CFR,3050,3050
202501,30092620,50,3009262050,PP,2025 Feb,L0270,Egypt,Local,PONF,0.4,737.5,DX51D,100,6,Large Corporate,,2490,1163
202501,30094419,40,3009441940,CR,2025 Feb,L0172,Egypt,Local,CRSF,0.57,920,,,41.89,Large Corporate,CPT,2550,747
202501,30095683,10,3009568310,PP,2025 Feb,L0190,Egypt,Local,POGF,0.4,1250,DX51D,120,3.38,Projects,EXW,2290,996
202409,30090505,100,30090505100,PP,2025 Feb,L0073,Egypt,Local,PYNF,0.4,617,DX51D,60,15,Large Corporate,CPT,2490,1026
202501,30095738,330,30095738330,CR,2025 Feb,L0003,Egypt,Local,CRCF,0.4,1000,DC01,,60,High Tech industries,CPT,2230,215
202501,30095738,60,3009573860,CR,2025 Feb,L0003,Egypt,Local,CRSF,0.4,889,DC01,,31.445,High Tech industries,CPT,2490,755
202501,30094855,40,3009485540,CR,2025 Feb,L0191,Egypt,Local,CRCF,0.75,1000,DC01,,46.22,Large Corporate,CPT,2310,817
202412,30093504,80,3009350480,PP,2025 Feb,L0241,Egypt,Local,POCF,0.5,,DX51D,120,82.21,Service Center,,1770,950
202411,30092701,20,3009270120,PP,2025 Feb,L0081,Egypt,Local,POSF,0.4,885,DX52D,120,9.46,Large Corporate,EXW,2410,1131
202411,30092477,70,3009247770,GI,2025 Feb,L0239,Egypt,Local,GCSF,1.5,539,DX51D,100,12.5,Large Corporate,CPT,2290,778
202501,35006363,70,3500636370,CR,2025 Feb,E0118,Slovenia,Export,CRRF,0.45,40.5,DC04,,25,Europe,CIF,3170,3170
202501,30096569,60,3009656960,CR,2025 Feb,L0003,Egypt,Local,CRSF,0.5,687,DC01,,30,High Tech industries,CPT,2490,755
202502,35006424,70,3500642470,CR,2025 Feb,E0118,Slovenia,Export,CRRF,0.45,40.5,DC04,,75,Europe,CIF,3170,3170
202411,30092731,10,3009273110,PP,2025 Feb,L0190,Egypt,Local,POGF,0.4,1250,DX51D,120,8.56,Projects,,2290,996
202501,30096569,180,30096569180,CR,2025 Feb,L0003,Egypt,Local,CRSF,0.5,914,DC01,,20,High Tech industries,CPT,2490,755
202501,30094419,130,30094419130,GI,2025 Feb,L0172,Egypt,Local,GCSF,0.5,300,,101,26,Large Corporate,CPT,2490,852
202412,35006327,10,3500632710,GI,2025 Feb,E0172,Puerto Rico,Export,GCNF,0.86,870,S350GD,275,34.73,South America,CFR,3550,3550
202412,35006372,20,3500637220,GI,2025 Feb,E0128,Kenya,Export,GCSF,0.6,1220,DX51D,120,14.51,Africa,CFR,3310,3310
202501,30094154,40,3009415440,GI,2025 Feb,L0073,Egypt,Local,GCCF,0.7,1000,DX51D,60,33.73,Large Corporate,CPT,2230,730
202411,30090751,70,3009075170,PP,2025 Feb,L0217,Egypt,Local,POCF,0.5,1250,DX51D,180,16.68,Service Center,EXW,1770,936
202501,30094419,20,3009441920,CR,2025 Feb,L0172,Egypt,Local,CRSF,0.57,495,DC04EK,,30.11,Large Corporate,CPT,2550,747
202501,35006438,420,35006438420,GI,2025 Feb,E0194,Canada,Export,GCCF,0.419,1219.2,S220GD,90,150,North America,FOB,2730,2730
202503,30094886,10,3009488610,CR,2025 Feb,L0168,Egypt,Local,CRRF,0.75,,DC01,,150,Corporate,CPT,2710,724
202410,35006243,10,3500624310,PP,2025 Feb,E0192,Kenya,Export,POCF,0.26,1000,DX51D,100,34.87,Africa,CFR,3390,3390
202502,35006424,40,3500642440,CR,2025 Feb,E0118,Slovenia,Export,CRRF,,40.5,DC04,,55.94,Europe,CIF,3170,3170
202410,35006200,10,3500620010,PP,2025 Feb,E0171,Romania,Export,POCF,0.3,1000,DX51D,80,15.73,Europe,CFR,2850,2850
202412,30093776,50,3009377650,CP,2025 Feb,L0235,Egypt,Local,CRRF,,384,DC01,,12.36,Large Corporate,CPT,2510,782
202501,35006244,20,3500624420,PP,2025 Feb,E0171,Romania,Export,POCF,0.3,1000,DX51D,80,13.75,Europe,CFR,2850,2850
202411,30096736,30,3009673630,CR,2025 Feb,L0152,Egypt,Local,CRCF,1.2,1100,DC03,,6,High Tech industries,CPT,2230,771
202501,30091819,80,3009181980,PP,2025 Feb,L0217,Egypt,Local,POCF,,1250,DX51D,120,60,Service Center,EXW,1570,865
202411,30090609,10,3009060910,GI,2025 Feb,L0038,Egypt,Local,GCCF,0.4,1220,DX51D,60,10.47,Corporate,CPT,1830,754
202501,30094231,10,3009423110,GI,2025 Feb,L0260,Egypt,Local,GCCF,0.7,1250,DX51D,275,18,Corporate,CPT,2430,945
202503,35006427,180,35006427180,CR,2025 Feb,E0203,Bulgaria,Export,CRCF,1.8,1000,DC01,,30,Europe,CIF,2390,2390
202502,30096534,10,3009653410,CR,2025 Feb,L0017,Egypt,Local,CRSF,0.8,1000,DC01,,50,Corporate,CPT,2570,772
202412,35006347,20,3500634720,GI,2025 Feb,E0211,Saudi Arabia,Export,GCCF,0.5,1220,DX51D,120,36.38,Middle East,CIF,2430,2430
202503,35006427,200,35006427200,CR,2025 Feb,E0203,Bulgaria,,CRCF,2,1000,DC01,,30,Europe,CIF,2390,2390
202501,30093594,80,3009359480,GI,2025 Feb,L0238,Egypt,Local,GCNF,0.4,739,DX51D,80,100,Large Corporate,CPT,2350,883
202412,30092266,50,3009226650,PP,2025 Feb,L0102,Egypt,Local,POCF,0.5,1250,DX51D,180,40,Service Center,,1770,964
202412,30092457,140,30092457140,GI,2025 Feb,L0106,Egypt,Local,GCRF,2.25,58.5,DX51D,90,18,Corporate,CPT,2430,810
202501,30094507,30,3009450730,GI,2025 Feb,L0260,Egypt,Local,GCSF,2,1250,DX51D,275,18,Corporate,CPT,2490,850
202501,30095465,20,3009546520,CR,2025 Feb,L0230,Egypt,Local,CRRF,,535,DC03,,80,High Tech industries,,2030,746
202411,30090703,60,3009070360,GI,2025 Feb,L0073,Egypt,Local,GCCF,0.6,1000,DX51D,60,15.17,Large Corporate,CPT,2230,742
202502,30093207,10,3009320710,CR,2025 Feb,L0219,Egypt,Local,CRCF,0.5,1250,DC01,,40,Stocking and Distrib,EXW,1710,724
202502,30096490,50,3009649050,GI,2025 Feb,L0029,Egypt,Local,GCRF,0.5,60,DX51D,110,25,Corporate,CPT,2630,851
202501,30094839,10,3009483910,CR,2025 Feb,L0321,Egypt,Local,CRNF,1,700,DC03,,16.82,High Tech industries,CPT,2350,759
202412,30091407,30,3009140730,PP,2025 Feb,L0270,Egypt,Local,PONF,0.4,835,,100,8,Large Corporate,,2490,1098
202412,35006301,200,35006301200,PP,2025 Feb,E0203,Bulgaria,Export,POCF,0.4,1250,DX51D,100,20.28,Europe,CIF,2650,2650
202501,30094728,20,3009472820,CR,2025 Feb,L0027,Egypt,Local,CRRF,0.9,590,DC01,,20.81,High Tech industries,CPT,2630,757
202412,30091630,40,3009163040,GI,2025 Feb,L0057,Egypt,Local,GCCF,1.5,1000,DX51D,200,5,Large Corporate,CPT,2030,757
202502,35006412,30,3500641230,GI,2025 Feb,E0187,Uruguay,Export,GHRF,1.95,174,DX51D,275,20,North America,CFR,3110,3110
202501,35006371,20,3500637120,GI,2025 Feb,E0015,Romania,Export,GCCF,0.68,1250,DX51D,100,29.18,Europe,FOB,2190,2190
202501,35006316,10,3500631610,GI,2025 Feb,E0071,USA,Export,GCNF,0.31,997,DX51D,90,50,North America,FOB,2710,2710
202412,30092962,70,3009296270,PP,2025 Feb,L0217,Egypt,Local,POCF,0.7,1250,DX51D,180,40,Service Center,,1770,927
202501,35006333,40,3500633340,GI,2025 Feb,E0155,Romania,Export,GCCF,1.4,1250,DX51D,100,17.3,Europe,CIF,2310,2310
202412,30092266,40,3009226640,PP,2025 Feb,L0102,Egypt,Local,POCF,0.5,1250,DX51D,180,18.93,Service Center,EXW,1770,964
202501,35006321,10,3500632110,GI,2025 Feb,E0071,USA,Export,GCCF,0.431,1219,DX51D,275,20.22,North America,FOB,2390,2390
202412,30094568,80,3009456880,GI,2025 Feb,L0270,Egypt,Local,GCCF,0.5,1250,DX51D,100,25,Large Corporate,CPT,2230,772
202411,30092577,40,3009257740,GI,2025 Feb,L0218,Egypt,Local,GCRF,0.4,45,DX51D,40,12.15,High Tech industries,CPT,2730,784
202501,35006411,40,3500641140,CR,2025 Feb,E0023,Kenya,Export,CRSF,0.6,910,DC01,,43,Africa,CFR,3390,3390
202501,30095738,20,3009573820,CR,2025 Feb,L0003,Egypt,Local,CRSF,0.4,488,DC01,,32.49,High Tech industries,CPT,2490,755
202412,30090874,240,30090874240,PP,2025 Feb,L0116,Egypt,Local,POCF,0.5,1250,DX51D,120,39.19,Stocking and Distrib,,1770,881
202501,35006244,10,3500624410,PP,2025 Feb,E0171,Romania,Export,POCF,0.25,1000,DX51D,80,84.9,Europe,CFR,2690,2690
202501,30092581,20,3009258120,PP,2025 Feb,L0270,Egypt,Local,POSF,,631.5,DX51D,100,9.84,Large Corporate,CPT,2630,1125
202412,30094417,130,30094417130,GI,2025 Feb,L0172,Egypt,Local,GCCF,1,1060,DX53D,101,15,Large Corporate,CPT,2410,2410
202410,30089996,40,3008999640,GI,2025 Feb,L0238,Egypt,Local,GCCF,0.4,1220,DX51D,80,17.09,Large Corporate,CPT,2230,797
202412,35006282,110,35006282110,GI,2025 Feb,E0093,Italy,Export,GCCF,1.25,1250,DX51D,80,17.36,Europe,CIF,2310,2310
202501,30091957,40,3009195740,PP,2025 Feb,L0076,Egypt,Local,POCF,0.5,1250,DX51D,180,40,Service Center,EXW,1770,996
202501,30096569,70,3009656970,CR,2025 Feb,L0003,Egypt,Local,CRSF,0.5,704,DC01,,12,High Tech industries,CPT,2490,755
202501,30091959,160,30091959160,PP,2025 Feb,L0312,Egypt,Local,POCF,0.5,,DX51D,180,20,Stocking and Distrib,EXW,1770,1020
202411,35006231,30,3500623130,GI,2025 Feb,E0203,Bulgaria,Export,GCCF,0.5,1250,DX51D,100,19.76,Europe,CIF,2510,2510
202501,30094836,70,3009483670,GI,2025 Feb,L0154,Egypt,Local,GCCF,0.8,1250,,80,20,KAMA Service Center,EXW,1750,1750
202501,35006403,10,3500640310,GI,2025 Feb,E0187,Puerto Rico,Export,GCCF,0.495,1219,DX52D,275,40,South America,,3430,3430
202501,30094154,70,3009415470,GI,2025 Feb,L0073,Egypt,Local,GCCF,1.25,,DX51D,60,20,Large Corporate,CPT,2030,730
202412,35006301,160,35006301160,GI,2025 Feb,E0203,Bulgaria,Export,GCCF,1.5,1000,DX51D,100,40,Europe,CIF,2310,2310
202501,30095000,60,3009500060,PP,2025 Feb,L0066,Egypt,Local,POCF,0.7,1250,DX51D,120,20,Service Center,EXW,1770,890
202501,30095000,70,3009500070,PP,2025 Feb,L0066,Egypt,Local,POCF,0.7,1250,DX51D,120,20,Service Center,EXW,1770,890
202412,30094417,180,30094417180,GI,2025 Feb,L0172,Egypt,,GCSF,0.45,424,DX54D,101,40,Large Corporate,CPT,2670,864
202501,30095000,50,3009500050,PP,2025 Feb,L0066,Egypt,Local,POCF,0.7,1250,DX51D,180,20,Service Center,EXW,1770,925
202501,30091977,70,3009197770,PP,2025 Feb,L0120,Egypt,Local,POCF,0.5,1250,DX51D,120,20,Stocking and Distrib,EXW,1770,963
202501,30096089,20,3009608920,CP,2025 Feb,L0274,Egypt,Local,CPSF,2,1000,DD11,,50,,EXW,1890,757
202501,30095000,40,3009500040,PP,2025 Feb,L0066,Egypt,Local,POCF,0.7,1250,DX51D,180,20,Service Center,EXW,1770,925
202501,30094784,40,3009478440,HP,2025 Feb,L0235,Egypt,Local,HFRF,2,182,DD11,,20,Large Corporate,CPT,2370,682
202501,30094419,140,30094419140,GI,2025 Feb,L0172,Egypt,Local,GCSF,0.5,380,DX54D,101,37,Large Corporate,CPT,2670,868
202412,30091901,130,30091901130,PP,2025 Feb,L0130,Egypt,Local,PORF,0.5,585,DX51D,60,20,Large Corporate,CPT,2770,1020
202501,30095909,10,3009590910,PP,2025 Feb,L0190,Egypt,Local,POGF,0.5,1250,DX51D,180,20,Projects,EXW,2290,1007
202501,30095738,320,30095738320,CR,2025 Feb,L0003,Egypt,Local,CRCF,0.4,1250,DC01,,20,High Tech industries,CPT,2230,212
202501,35006370,10,3500637010,GI,2025 Feb,E0039,Puerto Rico,Export,GCRF,1.778,,S350GD,275,49.89,South America,CFR,3630,3630
202412,30094455,10,3009445510,HP,2025 Feb,L0281,Egypt,Local,HFSF,1.8,1222.5,DD13,,10,Large Corporate,CPT,2410,747
202501,30091940,40,3009194040,CR,2025 Feb,L0200,Egypt,Local,CRCF,,1250,DC01,,20,Service Center,EXW,1710,697
202501,30094868,10,3009486810,CR,2025 Feb,L0130,Egypt,Local,CRNF,0.7,745,DC01,,52,Large Corporate,CPT,2030,765
202409,30090505,80,3009050580,PP,2025 Feb,L0073,Egypt,Local,PYNF,0.4,685,DX51D,60,14.64,Large Corporate,CPT,2490,1015
202411,30096736,20,3009673620,CR,2025 Feb,L0152,Egypt,Local,CRNF,1.2,900,DC03,,10,High Tech industries,CPT,2350,767
202501,30092620,40,3009262040,PP,2025 Feb,L0270,Egypt,Local,PONF,0.4,810.5,DX51D,100,3.28,Large Corporate,CPT,2490,1163
202412,30094417,220,30094417220,GI,2025 Feb,L0172,Egypt,Local,GCSF,0.6,950,DX54D,101,40,Large Corporate,CPT,2670,851
202501,30094868,80,3009486880,CR,2025 Feb,L0130,Egypt,Local,CRRF,,470,DC04EK,,45,Large Corporate,CPT,2490,2490
202412,30094417,290,30094417290,GI,2025 Feb,L0172,Egypt,Local,GCSF,0.45,930,DX54D,101,15,Large Corporate,CPT,2470,881
202501,35006405,30,3500640530,GI,2025 Feb,E0180,Uganda,Export,GCSF,1.15,1220,DX51D,120,10,Africa,CPT,2950,2950
202501,30094419,170,30094419170,GI,2025 Feb,L0172,Egypt,Local,GCSF,1,60,DX53D,101,20,Large Corporate,CPT,2490,817
202501,30092581,40,3009258140,PP,2025 Feb,L0270,Egypt,Local,POSF,0.5,631.5,DX51D,100,11.64,Large Corporate,CPT,2630,1125
202501,30094419,110,30094419110,GI,2025 Feb,L0172,Egypt,Local,GCSF,0.5,424,DX54D,101,41,Large Corporate,,2670,864
202501,30091957,30,3009195730,PP,2025 Feb,L0076,Egypt,Local,POCF,0.5,1250,DX51D,120,40,Service Center,EXW,1770,943
202409,35006193,80,3500619380,GI,2025 Feb,E0200,Algeria,Export,GCCF,1.7,1000,DX51D,80,100,Middle East,CFR,2070,2070
202411,30092034,10,3009203410,GI,2025 Feb,L0132,Egypt,Local,GCCF,0.7,1250,DX51D,180,31.89,Corporate,EXW,1830,786
202501,35006398,30,3500639830,GI,2025 Feb,E0046,Kenya,Export,GCCF,,1219,DX51D,120,20,Africa,CFR,2850,2850
202412,30090874,20,3009087420,GI,2025 Feb,L0116,Egypt,Local,GCCF,0.3,,DX51D,60,30,Stocking and Distrib,EXW,1830,691
202411,30091189,30,3009118930,GI,2025 Feb,L0196,Egypt,Local,GCCF,0.5,1250,DX51D,60,24.16,Corporate,CPT,2230,741
202411,30096736,10,3009673610,CR,2025 Feb,L0152,Egypt,Local,CRNF,1.2,700,DC03,,10,High Tech industries,CPT,2350,767
202501,35006345,80,3500634580,GI,2025 Feb,E0074,Cyprus,Export,GCNF,0.4,910,DX51D,140,30,Europe,CIF,2430,2430
202412,30091458,110,30091458110,GI,2025 Feb,L0031,Egypt,Local,GCCF,2,,DX51D,60,18,Service Center,EXW,1630,671
202411,35006246,40,3500624640,GI,2025 Feb,E0074,Cyprus,Export,GCCF,1,1250,DX51D,140,16.9,Europe,CIF,2510,2510
202501,30094419,70,3009441970,CR,2025 Feb,L0172,Egypt,Local,CRSF,0.67,382,DC04EK,,40,Large Corporate,CPT,2750,747
202502,30095762,10,3009576210,GI,2025 Feb,L0225,Egypt,Local,GCRF,0.8,30,DX51D,60,10,Corporate,CPT,2630,818
202501,30095000,10,3009500010,PP,2025 Feb,L0066,Egypt,Local,POCF,0.5,,DX51D,180,20,Service Center,EXW,1770,996
202501,30095000,20,3009500020,PP,2025 Feb,L0066,Egypt,Local,POCF,0.5,1250,DX51D,180,20,Service Center,EXW,1770,996
202501,30095000,30,3009500030,PP,2025 Feb,L0066,Egypt,Local,POCF,0.5,1250,DX51D,120,20,Service Center,EXW,1770,943
202411,35006231,120,35006231120,PP,2025 Feb,E0203,Bulgaria,Export,POCF,0.4,1250,DX51D,100,50,Europe,CIF,2650,2650
202411,35006231,110,35006231110,PP,2025 Feb,E0203,Bulgaria,Export,POCF,0.5,1250,DX51D,100,293.89,Europe,CIF,2650,2650
202411,35006231,130,35006231130,PP,2025 Feb,E0203,Bulgaria,Export,POCF,0.5,1250,DX51D,100,45.02,Europe,CIF,2650,2650
202411,35006231,140,35006231140,GI,2025 Feb,E0203,Bulgaria,Export,GCCF,0.4,1250,DX51D,100,14.6,Europe,CIF,2510,2510
202411,35006231,70,3500623170,PP,2025 Feb,E0203,Bulgaria,Export,POCF,0.4,1250,DX51D,100,50,Europe,CIF,2650,2650
202411,35006231,90,3500623190,PP,2025 Feb,E0203,Bulgaria,Export,POCF,0.5,1250,DX51D,100,100,Europe,CIF,2490,2490
202502,35006412,40,3500641240,GI,2025 Feb,E0187,Uruguay,Export,GHRF,1.95,200,DX51D,275,20,North America,CFR,3110,3110
202502,35006412,50,3500641250,GI,2025 Feb,E0187,Uruguay,Export,GHRF,1.95,300,DX51D,275,20,North America,CFR,3110,3110
202502,35006412,60,3500641260,GI,2025 Feb,E0187,Uruguay,Export,GHRF,1.95,400,DX51D,275,20,North America,CFR,3110,3110
202502,35006412,10,3500641210,GI,2025 Feb,E0187,Uruguay,Export,GCRF,0.89,167,,275,20,North America,CFR,3310,3310
202502,35006412,20,3500641220,GI,2025 Feb,E0187,Uruguay,Export,GCRF,0.89,198,DX51D,275,20,North America,CFR,3310,3310
202501,30091819,40,3009181940,PP,2025 Feb,L0217,Egypt,Local,POCF,0.5,1250,DX51D,180,100,Service Center,,1770,972
202501,30091819,50,3009181950,PP,2025 Feb,L0217,Egypt,Local,POCF,0.5,1250,DX51D,180,100,Service Center,EXW,1770,972
202501,30091819,100,30091819100,PP,2025 Feb,L0217,Egypt,Local,POCF,0.5,1250,DX51D,120,100,Service Center,,1770,919
202501,30091819,10,3009181910,PP,2025 Feb,L0217,Egypt,Local,POCF,0.7,1250,DX51D,180,60,Service Center,EXW,1770,901
202501,30091819,20,3009181920,PP,2025 Feb,L0217,Egypt,Local,POCF,0.7,1250,DX51D,180,60,Service Center,EXW,1770,901
202501,30091819,70,3009181970,PP,2025 Feb,L0217,Egypt,Local,POCF,0.7,1250,DX51D,120,60,Service Center,EXW,1770,865
202501,30091819,90,3009181990,PP,2025 Feb,L0217,Egypt,Local,POCF,,1250,DX51D,120,60,Service Center,EXW,1570,865
202501,30091819,130,30091819130,PP,2025 Feb,L0217,Egypt,Local,POCF,0.4,1250,,120,60,Service Center,EXW,1770,956
202501,30091819,140,30091819140,PP,2025 Feb,L0217,Egypt,Local,POCF,0.4,,DX51D,120,60,Service Center,EXW,1770,956
202501,30091819,110,30091819110,PP,2025 Feb,L0217,Egypt,Local,POCF,0.5,1250,DX51D,120,150,Service Center,EXW,1770,919
202501,30091819,120,30091819120,PP,2025 Feb,L0217,Egypt,,POCF,0.5,1250,DX51D,120,200,Service Center,EXW,1770,919
202501,30091819,60,3009181960,PP,2025 Feb,L0217,Egypt,Local,POCF,0.5,1250,,180,250,Service Center,EXW,1770,972
202411,30091038,10,3009103810,GI,2025 Feb,L0016,Egypt,Local,GCRF,0.3,36,DX52D,60,49.41,High Tech industries,EXW,2130,752
202501,30094678,30,3009467830,GI,2025 Feb,L0246,Egypt,Local,GHRF,2,390,S350GD,275,67.35,Large Corporate,CPT,2810,817
202502,30093143,30,3009314330,GI,2025 Feb,L0228,Egypt,Local,GCCF,1,1250,DX51D,275,30,Stocking and Distrib,EXW,1830,845
202502,30093143,40,3009314340,GI,2025 Feb,L0228,Egypt,Local,GCCF,1.2,1250,DX51D,275,30,Stocking and Distrib,EXW,1830,826
202502,30093143,10,3009314310,GI,2025 Feb,L0228,Egypt,Local,GCCF,0.7,1250,DX51D,275,16.17,Stocking and Distrib,EXW,1830,896
202502,30093143,20,3009314320,GI,2025 Feb,L0228,Egypt,Local,GCCF,0.8,1250,DX51D,275,35,Stocking and Distrib,EXW,1830,874
202502,30093200,30,3009320030,GI,2025 Feb,L0193,Egypt,Local,GCCF,,1250,DX51D,275,20,Stocking and Distrib,,1630,852
202502,30093200,10,3009320010,GI,2025 Feb,L0193,Egypt,Local,GCCF,0.7,1250,DX51D,275,40,Stocking and Distrib,EXW,1830,903
202502,30093246,30,3009324630,GI,2025 Feb,L0068,Egypt,Local,GCCF,1,1250,DX51D,275,20,Stocking and Distrib,EXW,1830,841
202502,30093246,10,3009324610,GI,2025 Feb,L0068,Egypt,Local,GCCF,0.7,1250,DX51D,275,40,Stocking and Distrib,EXW,1830,1830
202502,30093246,20,3009324620,GI,2025 Feb,L0068,Egypt,Local,GCCF,0.8,1250,DX51D,275,30,Stocking and Distrib,,1830,870
202410,30089996,60,3008999660,GI,2025 Feb,L0238,Egypt,Local,GCNF,0.4,830,DX51D,80,24.39,Large Corporate,CPT,2350,810
202412,35006269,10,3500626910,GI,2025 Feb,E0191,Bulgaria,Export,GCCF,,1250,DX51D,140,230,Europe,CFR,2310,2310
202412,35006269,20,3500626920,GI,2025 Feb,E0191,Bulgaria,Export,GCCF,1.23,1250,DX51D,140,136.2,Europe,CFR,2310,2310
202412,30093530,30,3009353030,GI,2025 Feb,L0304,Egypt,Local,GCNF,0.4,830,DX51D,80,5.59,Corporate,CPT,2350,735
202412,30093530,20,3009353020,GI,2025 Feb,L0304,Egypt,Local,GCNF,0.4,685,DX51D,80,50,Corporate,CPT,2350,735
202410,30089463,40,3008946340,PP,2025 Feb,L0120,Egypt,Local,POCF,0.4,1250,DX51D,120,13.04,Stocking and Distrib,EXW,1770,983
202503,30096892,10,3009689210,CR,2025 Feb,L0079,Egypt,Local,CRRF,0.8,425.9,DC06,,25,Large Corporate,EXW,2490,779
202503,30096892,20,3009689220,CR,2025 Feb,L0079,Egypt,Local,CRRF,0.8,425.9,DC06,,25,Large Corporate,EXW,2490,2490
202501,30091818,30,3009181830,GI,2025 Feb,L0217,Egypt,Local,GHCF,2,1250,DX51D,60,40,Service Center,EXW,1430,686
202501,30091818,40,3009181840,GI,2025 Feb,L0217,Egypt,Local,GHCF,2,1000,DX51D,60,20,Service Center,EXW,1430,697
202501,30091818,60,3009181860,GI,2025 Feb,L0217,Egypt,Local,GHCF,1.5,,DX51D,60,40,Service Center,,1430,702
202502,30093926,20,3009392620,PP,2025 Feb,L0153,Egypt,Local,POCF,0.5,1070,DX51D,180,300,Large Corporate,EXW,1970,1073
202502,30093926,30,3009392630,PP,2025 Feb,L0153,Egypt,Local,POCF,0.4,1070,DX51D,180,100,Large Corporate,EXW,1970,1140
202502,30093926,40,3009392640,PP,2025 Feb,L0153,Egypt,Local,POCF,0.7,1220,DX51D,180,100,Large Corporate,EXW,1970,989
202502,30093926,50,3009392650,PP,2025 Feb,L0153,Egypt,Local,POCF,0.5,1220,DX51D,180,100,Large Corporate,EXW,1970,1062
202502,30093926,60,3009392660,PP,2025 Feb,L0153,Egypt,Local,POCF,0.7,1220,DX51D,180,50,Large Corporate,EXW,1970,989
202502,30093926,70,3009392670,PP,2025 Feb,L0153,Egypt,Local,POCF,0.7,,DX51D,180,100,Large Corporate,EXW,1970,989
202412,30090762,40,3009076240,GI,2025 Feb,L0037,Egypt,Local,GCCF,1.5,1000,DX51D,60,20,Stocking and Distrib,EXW,1430,631
202501,35006431,10,3500643110,GI,2025 Feb,E0183,Uganda,Export,GCSF,1.5,1219,,120,28,Africa,CFR,3110,3110
202502,30093228,20,3009322820,GI,2025 Feb,L0120,Egypt,Local,GCCF,1.5,1250,DX51D,275,20,Stocking and Distrib,EXW,1630,801
202502,30093228,30,3009322830,GI,2025 Feb,L0120,Egypt,Local,GHCF,2,1250,DX51D,275,20,Stocking and Distrib,EXW,1630,781
202502,30093394,20,3009339420,GI,2025 Feb,L0324,Egypt,Local,GCCF,0.8,1250,DX51D,275,20,Service Center,EXW,1830,870
202502,30093394,30,3009339430,GI,2025 Feb,L0324,Egypt,Local,GCCF,1.2,1250,DX51D,275,20,Service Center,EXW,1830,821
202411,30091895,70,3009189570,GI,2025 Feb,L0130,Egypt,Local,GCNF,0.6,735,DX51D,60,5.58,Large Corporate,CPT,1950,1950
202501,30093594,30,3009359430,GI,2025 Feb,L0238,Egypt,Local,GCCF,0.7,1250,DX51D,80,50,Large Corporate,CPT,2230,2230
202501,30093594,70,3009359470,GI,2025 Feb,L0238,Egypt,Local,GCNF,0.4,830,DX51D,80,86.66,Large Corporate,CPT,2350,883
202501,30093594,100,30093594100,GI,2025 Feb,L0238,Egypt,Local,GCRF,0.4,,DX51D,80,20,Large Corporate,CPT,2630,894
202501,30093594,10,3009359410,GI,2025 Feb,L0238,Egypt,Local,GCCF,1.8,1220,DX51D,80,100,Large Corporate,,2030,799
202501,30093594,20,3009359420,GI,2025 Feb,L0238,Egypt,Local,GCCF,1.2,1220,DX51D,80,100,Large Corporate,CPT,1830,812
202412,30094352,10,3009435210,GI,2025 Feb,L0195,Egypt,Local,GCCF,1,1250,DX53D,80,21.17,Corporate,CPT,2410,744
202412,30094352,20,3009435220,GI,2025 Feb,L0195,Egypt,Local,GCCF,1.2,1250,DX53D,80,25.55,Corporate,CPT,2410,744
202501,30094507,10,3009450710,GI,2025 Feb,L0260,Egypt,Local,GCCF,1.2,1250,DX51D,80,19.92,Corporate,CPT,2230,784
202412,35006299,20,3500629920,GI,2025 Feb,E0018,Cyprus,Export,GCCF,0.8,1250,S350GD,180,25,Europe,CIF,2690,2690
202502,30093209,90,3009320990,GI,2025 Feb,L0131,Egypt,Local,GHCF,1.5,1000,DX51D,60,40,Service Center,EXW,1430,726
202502,30093209,100,30093209100,GI,2025 Feb,L0131,Egypt,Local,GHCF,1.5,1250,DX51D,60,80,Service Center,EXW,1430,715
202502,30093209,110,30093209110,GI,2025 Feb,L0131,Egypt,Local,GHCF,2,1000,,60,100,Service Center,EXW,1430,722
202502,30093209,120,30093209120,GI,2025 Feb,L0131,Egypt,Local,GHCF,2,1250,DX51D,60,100,Service Center,EXW,1430,710
202502,30093209,130,30093209130,GI,2025 Feb,L0131,Egypt,Local,GHCF,2.5,1000,DX51D,60,60,Service Center,EXW,1430,719
202502,30093209,140,30093209140,GI,2025 Feb,L0131,Egypt,Local,GHCF,2.5,1250,DX51D,60,60,Service Center,EXW,1430,708
